,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,text,context,line_number,column,absolute_offset,match_type,context_type,file_name,file_loc,file_byte_size,package_import_path,module_path,module_version,project_name,label,label2
588,588,588,588,588,588,5089,out.SecretRef = (*v1.SecretReference)(unsafe.Pointer(in.SecretRef)),"
func autoConvert_core_CinderPersistentVolumeSource_To_v1_CinderPersistentVolumeSource(in *core.CinderPersistentVolumeSource, out *v1.CinderPersistentVolumeSource, s conversion.Scope) error {
	out.VolumeID = in.VolumeID
	out.FSType = in.FSType
	out.ReadOnly = in.ReadOnly
	out.SecretRef = (*v1.SecretReference)(unsafe.Pointer(in.SecretRef))
	return nil
}

// Convert_core_CinderPersistentVolumeSource_To_v1_CinderPersistentVolumeSource is an autogenerated conversion function.
func Convert_core_CinderPersistentVolumeSource_To_v1_CinderPersistentVolumeSource(in *core.CinderPersistentVolumeSource, out *v1.CinderPersistentVolumeSource, s conversion.Scope) error {",2518.0,40.0,153812.0,unsafe.Pointer,assignment,zz_generated.conversion.go,8119.0,431912.0,k8s.io/kubernetes/pkg/apis/core/v1,k8s.io/kubernetes,v1.17.2,rook/rook,cast-struct,efficiency
589,589,589,589,589,589,5090,out.VolumeMounts = *(*[]v1.VolumeMount)(unsafe.Pointer(&in.VolumeMounts)),"	out.EnvFrom = *(*[]v1.EnvFromSource)(unsafe.Pointer(&in.EnvFrom))
	out.Env = *(*[]v1.EnvVar)(unsafe.Pointer(&in.Env))
	if err := Convert_core_ResourceRequirements_To_v1_ResourceRequirements(&in.Resources, &out.Resources, s); err != nil {
		return err
	}
	out.VolumeMounts = *(*[]v1.VolumeMount)(unsafe.Pointer(&in.VolumeMounts))
	out.VolumeDevices = *(*[]v1.VolumeDevice)(unsafe.Pointer(&in.VolumeDevices))
	out.LivenessProbe = (*v1.Probe)(unsafe.Pointer(in.LivenessProbe))
	out.ReadinessProbe = (*v1.Probe)(unsafe.Pointer(in.ReadinessProbe))
	out.StartupProbe = (*v1.Probe)(unsafe.Pointer(in.StartupProbe))
	out.Lifecycle = (*v1.Lifecycle)(unsafe.Pointer(in.Lifecycle))",2874.0,42.0,172445.0,unsafe.Pointer,assignment,zz_generated.conversion.go,8119.0,431912.0,k8s.io/kubernetes/pkg/apis/core/v1,k8s.io/kubernetes,v1.17.2,rook/rook,cast-struct,efficiency
590,590,590,590,590,590,5093,return (*Ndmsg)(unsafe.Pointer(&b[0:unsafe.Sizeof(dummy)][0])),"	Type   uint8
}

func deserializeNdmsg(b []byte) *Ndmsg {
	var dummy Ndmsg
	return (*Ndmsg)(unsafe.Pointer(&b[0:unsafe.Sizeof(dummy)][0]))
}

func (msg *Ndmsg) Serialize() []byte {
	return (*(*[unsafe.Sizeof(*msg)]byte)(unsafe.Pointer(msg)))[:]
}",63.0,18.0,976.0,unsafe.Pointer,assignment,neigh_linux.go,422.0,11116.0,github.com/vishvananda/netlink,github.com/vishvananda/netlink,v1.0.1-0.20190913165827-36d367fd76f9,weaveworks/scope,cast-bytes,serialization
591,591,591,591,591,591,5101,"encoder.stringEncoder.Encode(unsafe.Pointer(&str), stream)","	bytes, err := marshaler.MarshalText()
	if err != nil {
		stream.Error = err
	} else {
		str := string(bytes)
		encoder.stringEncoder.Encode(unsafe.Pointer(&str), stream)
	}
}

func (encoder *textMarshalerEncoder) IsEmpty(ptr unsafe.Pointer) bool {
	return encoder.checkIsEmpty.IsEmpty(ptr)",156.0,32.0,4143.0,unsafe.Pointer,call,reflect_marshaler.go,225.0,5964.0,github.com/json-iterator/go,github.com/json-iterator/go,v1.1.8,rook/rook,delegate,serialization
592,592,592,592,592,592,5115,func (encoder *sortKeysMapEncoder) IsEmpty(ptr unsafe.Pointer) bool {,"	stream.WriteObjectEnd()
	stream.cfg.ReturnStream(subStream)
	stream.cfg.ReturnIterator(subIter)
}

func (encoder *sortKeysMapEncoder) IsEmpty(ptr unsafe.Pointer) bool {
	iter := encoder.mapType.UnsafeIterate(ptr)
	return !iter.HasNext()
}

type encodedKeyValues []encodedKV",332.0,48.0,8888.0,unsafe.Pointer,parameter,reflect_map.go,346.0,9303.0,github.com/json-iterator/go,github.com/json-iterator/go,v1.1.9,kubernetes/kubernetes,delegate,serialization
593,593,593,593,593,593,5144,out.Data = *(*map[string][]byte)(unsafe.Pointer(&in.Data)),"	return nil
}

func autoConvert_core_Secret_To_v1_Secret(in *core.Secret, out *v1.Secret, s conversion.Scope) error {
	out.ObjectMeta = in.ObjectMeta
	out.Data = *(*map[string][]byte)(unsafe.Pointer(&in.Data))
	out.Type = v1.SecretType(in.Type)
	return nil
}

// Convert_core_Secret_To_v1_Secret is an autogenerated conversion function.",7017.0,35.0,375615.0,unsafe.Pointer,assignment,zz_generated.conversion.go,8119.0,431912.0,k8s.io/kubernetes/pkg/apis/core/v1,k8s.io/kubernetes,v1.17.2,rook/rook,cast-struct,efficiency
594,594,594,594,594,594,5145,s := (*[sizeofGroupSourceReq]byte)(unsafe.Pointer(&gsr)),"	}
	gsr.setSourceGroup(grp, src)
	var b []byte
	if compatFreeBSD32 {
		var d [sizeofGroupSourceReq + 4]byte
		s := (*[sizeofGroupSourceReq]byte)(unsafe.Pointer(&gsr))
		copy(d[:4], s[:4])
		copy(d[8:], s[4:])
		b = d[:]
	} else {
		b = (*[sizeofGroupSourceReq]byte)(unsafe.Pointer(&gsr))[:sizeofGroupSourceReq]",46.0,38.0,1112.0,unsafe.Pointer,assignment,sys_ssmreq.go,54.0,1304.0,golang.org/x/net/ipv6,golang.org/x/net,v0.0.0-20200501053045-e0ff5e5a1de5,mattermost/mattermost-server,cast-bytes,efficiency
595,595,595,595,595,595,5147,return (*(*[SizeofXfrmUsersaInfo]byte)(unsafe.Pointer(msg)))[:],"func DeserializeXfrmUsersaInfo(b []byte) *XfrmUsersaInfo {
	return (*XfrmUsersaInfo)(unsafe.Pointer(&b[0:SizeofXfrmUsersaInfo][0]))
}

func (msg *XfrmUsersaInfo) Serialize() []byte {
	return (*(*[SizeofXfrmUsersaInfo]byte)(unsafe.Pointer(msg)))[:]
}

// struct xfrm_userspi_info {
// 	struct xfrm_usersa_info		info;
// 	__u32				min;",133.0,41.0,3012.0,unsafe.Pointer,assignment,xfrm_state_linux.go,334.0,7847.0,github.com/vishvananda/netlink/nl,github.com/vishvananda/netlink,v1.1.1-0.20200210222539-bfba8e4149db,cilium/cilium,cast-bytes,serialization
596,596,596,596,596,596,5148,"Addrs:   uintptr(uintptr(unsafe.Pointer(&buf[0]))),","
func SCTPConnect(fd int, addr *SCTPAddr) (int, error) {
	buf := addr.ToRawSockAddrBuf()
	param := GetAddrsOld{
		AddrNum: int32(len(buf)),
		Addrs:   uintptr(uintptr(unsafe.Pointer(&buf[0]))),
	}
	optlen := unsafe.Sizeof(param)
	_, _, err := getsockopt(fd, SCTP_SOCKOPT_CONNECTX3, uintptr(unsafe.Pointer(&param)), uintptr(unsafe.Pointer(&optlen)))
	if err == nil {
		return int(param.AssocID), nil",301.0,28.0,5719.0,unsafe.Pointer,assignment,sctp.go,656.0,14489.0,github.com/ishidawataru/sctp,github.com/ishidawataru/sctp,v0.0.0-20180213033435-07191f837fed,cilium/cilium,cast-pointer,ffi
597,597,597,597,597,597,5149,out.ResponseObject = (*runtime.Unknown)(unsafe.Pointer(in.ResponseObject)),"	out.SourceIPs = *(*[]string)(unsafe.Pointer(&in.SourceIPs))
	out.UserAgent = in.UserAgent
	out.ObjectRef = (*ObjectReference)(unsafe.Pointer(in.ObjectRef))
	out.ResponseStatus = (*metav1.Status)(unsafe.Pointer(in.ResponseStatus))
	out.RequestObject = (*runtime.Unknown)(unsafe.Pointer(in.RequestObject))
	out.ResponseObject = (*runtime.Unknown)(unsafe.Pointer(in.ResponseObject))
	out.RequestReceivedTimestamp = in.RequestReceivedTimestamp
	out.StageTimestamp = in.StageTimestamp
	out.Annotations = *(*map[string]string)(unsafe.Pointer(&in.Annotations))
	return nil
}",149.0,42.0,6855.0,unsafe.Pointer,assignment,zz_generated.conversion.go,334.0,15036.0,k8s.io/apiserver/pkg/apis/audit/v1beta1,k8s.io/apiserver,v0.18.0,rancher/rancher,cast-struct,efficiency
598,598,598,598,598,598,5151,return pointer{p: unsafe.Pointer(uintptr(unsafe.Pointer(i)) + ptrSize)},"func toAddrPointer(i *interface{}, isptr bool) pointer {
	// Super-tricky - read or get the address of data word of interface value.
	if isptr {
		// The interface is of pointer type, thus it is a direct interface.
		// The data word is the pointer data itself. We take its address.
		return pointer{p: unsafe.Pointer(uintptr(unsafe.Pointer(i)) + ptrSize)}
	}
	// The interface is not of pointer type. The data word is the pointer
	// to the data.
	return pointer{p: (*[2]unsafe.Pointer)(unsafe.Pointer(i))[1]}
}",93.0,21.0,3594.0,unsafe.Pointer,assignment,pointer_unsafe.go,308.0,9931.0,github.com/gogo/protobuf/proto,github.com/gogo/protobuf,v1.3.1,kubernetes/kubernetes,pointer-arithmetic,serialization
599,599,599,599,599,599,5269,case func(unsafe.Pointer) unsafe.Pointer:,"	case UnsafePointer:
		var f0 func(unsafe.Pointer) unsafe.Pointer
		var f1 func(unsafe.Pointer) (unsafe.Pointer, error)

		switch f := fn.(type) {
		case func(unsafe.Pointer) unsafe.Pointer:
			f0 = f
		case func(unsafe.Pointer) (unsafe.Pointer, error):
			f1 = f
		default:
			return errors.Errorf(""Cannot map fn of %T to array"", fn)",615.0,13.0,13564.0,unsafe.Pointer,parameter,eng_map.go,1081.0,23738.0,gorgonia.org/tensor/internal/execution,gorgonia.org/tensor,v0.9.6,gorgonia/gorgonia,definition,generics
600,600,600,600,600,600,5271,h := (*cmsghdr)(unsafe.Pointer(&m[0])),"// the head on m.
func (m ControlMessage) MarshalHeader(lvl, typ, dataLen int) error {
	if len(m) < controlHeaderLen() {
		return errors.New(""short message"")
	}
	h := (*cmsghdr)(unsafe.Pointer(&m[0]))
	h.set(controlMessageLen(dataLen), lvl, typ)
	return nil
}

// ParseHeader parses and returns the header fields of the control",142.0,18.0,3482.0,unsafe.Pointer,assignment,socket.go,288.0,7824.0,golang.org/x/net/internal/socket,golang.org/x/net,v0.0.0-20200324143707-d3edc9973b7e,kubernetes/kubernetes,cast-struct,serialization
601,601,601,601,601,601,5276,raw := (*unix.InotifyEvent)(unsafe.Pointer(&buf[offset])),"		var offset uint32
		// We don't know how many events we just read into the buffer
		// While the offset points to at least one whole event...
		for offset <= uint32(n-unix.SizeofInotifyEvent) {
			// Point ""raw"" to the event in the buffer
			raw := (*unix.InotifyEvent)(unsafe.Pointer(&buf[offset]))

			mask := uint32(raw.Mask)
			nameLen := uint32(raw.Len)

			if mask&unix.IN_Q_OVERFLOW != 0 {",244.0,32.0,6452.0,unsafe.Pointer,assignment,inotify.go,337.0,9452.0,gopkg.in/fsnotify.v1,gopkg.in/fsnotify.v1,v1.4.7,kubernetes/kubernetes,cast-bytes,serialization
602,602,602,602,602,602,5301,func Float32frombits(b uint32) float32 { return *(*float32)(unsafe.Pointer(&b)) },"// Float32bits returns the IEEE 754 binary representation of f.
func Float32bits(f float32) uint32 { return *(*uint32)(unsafe.Pointer(&f)) }

// Float32frombits returns the floating point number corresponding
// to the IEEE 754 binary representation b.
func Float32frombits(b uint32) float32 { return *(*float32)(unsafe.Pointer(&b)) }

// Float64bits returns the IEEE 754 binary representation of f.
func Float64bits(f float64) uint64 { return *(*uint64)(unsafe.Pointer(&f)) }

// Float64frombits returns the floating point number corresponding",10.0,61.0,346.0,unsafe.Pointer,assignment,unsafe.go,17.0,701.0,github.com/chewxy/math32,github.com/chewxy/math32,v1.0.4,gorgonia/gorgonia,cast-basic,layout
603,603,603,603,603,603,5302,out.RuntimeClassName = (*string)(unsafe.Pointer(in.RuntimeClassName)),"	out.PriorityClassName = in.PriorityClassName
	out.Priority = (*int32)(unsafe.Pointer(in.Priority))
	out.PreemptionPolicy = (*v1.PreemptionPolicy)(unsafe.Pointer(in.PreemptionPolicy))
	out.DNSConfig = (*v1.PodDNSConfig)(unsafe.Pointer(in.DNSConfig))
	out.ReadinessGates = *(*[]v1.PodReadinessGate)(unsafe.Pointer(&in.ReadinessGates))
	out.RuntimeClassName = (*string)(unsafe.Pointer(in.RuntimeClassName))
	out.Overhead = *(*v1.ResourceList)(unsafe.Pointer(&in.Overhead))
	out.EnableServiceLinks = (*bool)(unsafe.Pointer(in.EnableServiceLinks))
	out.TopologySpreadConstraints = *(*[]v1.TopologySpreadConstraint)(unsafe.Pointer(&in.TopologySpreadConstraints))
	return nil
}",6099.0,35.0,331109.0,unsafe.Pointer,assignment,zz_generated.conversion.go,8119.0,431912.0,k8s.io/kubernetes/pkg/apis/core/v1,k8s.io/kubernetes,v1.17.2,rook/rook,cast-basic,efficiency
604,604,604,604,604,604,5303,out.Requests = *(*core.ResourceList)(unsafe.Pointer(&in.Requests)),"	return autoConvert_core_ResourceQuotaStatus_To_v1_ResourceQuotaStatus(in, out, s)
}

func autoConvert_v1_ResourceRequirements_To_core_ResourceRequirements(in *v1.ResourceRequirements, out *core.ResourceRequirements, s conversion.Scope) error {
	out.Limits = *(*core.ResourceList)(unsafe.Pointer(&in.Limits))
	out.Requests = *(*core.ResourceList)(unsafe.Pointer(&in.Requests))
	return nil
}

// Convert_v1_ResourceRequirements_To_core_ResourceRequirements is an autogenerated conversion function.
func Convert_v1_ResourceRequirements_To_core_ResourceRequirements(in *v1.ResourceRequirements, out *core.ResourceRequirements, s conversion.Scope) error {",6841.0,39.0,366579.0,unsafe.Pointer,assignment,zz_generated.conversion.go,8119.0,431912.0,k8s.io/kubernetes/pkg/apis/core/v1,k8s.io/kubernetes,v1.17.2,rook/rook,cast-struct,efficiency
605,605,605,605,605,605,5306,out.AdditionalPrinterColumns = *(*[]CustomResourceColumnDefinition)(unsafe.Pointer(&in.AdditionalPrinterColumns)),"			}
		}
	} else {
		out.Versions = nil
	}
	out.AdditionalPrinterColumns = *(*[]CustomResourceColumnDefinition)(unsafe.Pointer(&in.AdditionalPrinterColumns))
	if in.Conversion != nil {
		in, out := &in.Conversion, &out.Conversion
		*out = new(CustomResourceConversion)
		if err := Convert_apiextensions_CustomResourceConversion_To_v1beta1_CustomResourceConversion(*in, *out, s); err != nil {
			return err",529.0,70.0,32703.0,unsafe.Pointer,assignment,zz_generated.conversion.go,1327.0,68451.0,k8s.io/apiextensions-apiserver/pkg/apis/apiextensions/v1beta1,k8s.io/apiextensions-apiserver,v0.18.3,cilium/cilium,cast-struct,efficiency
606,606,606,606,606,606,5307,return unsafe.Pointer(at),"	case *complex64:
		return unsafe.Pointer(at)
	case *complex128:
		return unsafe.Pointer(at)
	case *string:
		return unsafe.Pointer(at)
	case *uintptr:
		return unsafe.Pointer(*at)
	case *unsafe.Pointer:
		return *at
	}",526.0,10.0,12762.0,unsafe.Pointer,assignment,array.go,543.0,13090.0,gorgonia.org/tensor,gorgonia.org/tensor,v0.9.6,gorgonia/gorgonia,cast-pointer,generics
607,607,607,607,607,607,5308,out.ReadinessProbe = (*v1.Probe)(unsafe.Pointer(in.ReadinessProbe)),"		return err
	}
	out.VolumeMounts = *(*[]v1.VolumeMount)(unsafe.Pointer(&in.VolumeMounts))
	out.VolumeDevices = *(*[]v1.VolumeDevice)(unsafe.Pointer(&in.VolumeDevices))
	out.LivenessProbe = (*v1.Probe)(unsafe.Pointer(in.LivenessProbe))
	out.ReadinessProbe = (*v1.Probe)(unsafe.Pointer(in.ReadinessProbe))
	out.StartupProbe = (*v1.Probe)(unsafe.Pointer(in.StartupProbe))
	out.Lifecycle = (*v1.Lifecycle)(unsafe.Pointer(in.Lifecycle))
	out.TerminationMessagePath = in.TerminationMessagePath
	out.TerminationMessagePolicy = v1.TerminationMessagePolicy(in.TerminationMessagePolicy)
	out.ImagePullPolicy = v1.PullPolicy(in.ImagePullPolicy)",3463.0,35.0,202626.0,unsafe.Pointer,assignment,zz_generated.conversion.go,8119.0,431912.0,k8s.io/kubernetes/pkg/apis/core/v1,k8s.io/kubernetes,v1.17.2,rook/rook,cast-struct,efficiency
608,608,608,608,608,608,5316,return encoder.encoder.IsEmpty(unsafe.Pointer(&ptr)),"type onePtrEncoder struct {
	encoder ValEncoder
}

func (encoder *onePtrEncoder) IsEmpty(ptr unsafe.Pointer) bool {
	return encoder.encoder.IsEmpty(unsafe.Pointer(&ptr))
}

func (encoder *onePtrEncoder) Encode(ptr unsafe.Pointer, stream *Stream) {
	encoder.encoder.Encode(unsafe.Pointer(&ptr), stream)
}",215.0,33.0,5796.0,unsafe.Pointer,assignment,reflect.go,337.0,8723.0,github.com/json-iterator/go,github.com/json-iterator/go,v1.1.8,rook/rook,delegate,serialization
609,609,609,609,609,609,5337,"decoder.ValueDecoder.Decode(*((*unsafe.Pointer)(ptr)), iter)","			newPtr := decoder.ValueType.UnsafeNew()
			decoder.ValueDecoder.Decode(newPtr, iter)
			*((*unsafe.Pointer)(ptr)) = newPtr
		} else {
			//reuse existing instance
			decoder.ValueDecoder.Decode(*((*unsafe.Pointer)(ptr)), iter)
		}
	}
}

type dereferenceDecoder struct {",43.0,36.0,1192.0,unsafe.Pointer,call,reflect_optional.go,133.0,3492.0,github.com/json-iterator/go,github.com/json-iterator/go,v1.1.8,rook/rook,delegate,serialization
610,610,610,610,610,610,5351,return (*(*[SizeofXfrmMark]byte)(unsafe.Pointer(msg)))[:],"func DeserializeXfrmMark(b []byte) *XfrmMark {
	return (*XfrmMark)(unsafe.Pointer(&b[0:SizeofXfrmMark][0]))
}

func (msg *XfrmMark) Serialize() []byte {
	return (*(*[SizeofXfrmMark]byte)(unsafe.Pointer(msg)))[:]
}",305.0,35.0,7403.0,unsafe.Pointer,assignment,xfrm_linux.go,306.0,7430.0,github.com/vishvananda/netlink/nl,github.com/vishvananda/netlink,v1.1.1-0.20200210222539-bfba8e4149db,cilium/cilium,cast-bytes,serialization
611,611,611,611,611,611,5352,out.Timeout = (*metav1.Duration)(unsafe.Pointer(in.Timeout)),"
func autoConvert_v1_KMSConfiguration_To_config_KMSConfiguration(in *KMSConfiguration, out *config.KMSConfiguration, s conversion.Scope) error {
	out.Name = in.Name
	out.CacheSize = (*int32)(unsafe.Pointer(in.CacheSize))
	out.Endpoint = in.Endpoint
	out.Timeout = (*metav1.Duration)(unsafe.Pointer(in.Timeout))
	return nil
}

// Convert_v1_KMSConfiguration_To_config_KMSConfiguration is an autogenerated conversion function.
func Convert_v1_KMSConfiguration_To_config_KMSConfiguration(in *KMSConfiguration, out *config.KMSConfiguration, s conversion.Scope) error {",184.0,35.0,10009.0,unsafe.Pointer,assignment,zz_generated.conversion.go,296.0,16077.0,k8s.io/apiserver/pkg/apis/config/v1,k8s.io/apiserver,v0.18.0,rancher/rancher,cast-struct,efficiency
612,612,612,612,612,612,5360,"func (codec *int64Codec) Decode(ptr unsafe.Pointer, iter *Iterator) {","}

type int64Codec struct {
}

func (codec *int64Codec) Decode(ptr unsafe.Pointer, iter *Iterator) {
	if !iter.ReadNil() {
		*((*int64)(ptr)) = iter.ReadInt64()
	}
}
",275.0,37.0,7098.0,unsafe.Pointer,parameter,reflect_native.go,453.0,11153.0,github.com/json-iterator/go,github.com/json-iterator/go,v1.1.7,elastic/beats,cast-basic,serialization
613,613,613,613,613,613,5367,out.GMSACredentialSpec = (*string)(unsafe.Pointer(in.GMSACredentialSpec)),"	return autoConvert_core_WeightedPodAffinityTerm_To_v1_WeightedPodAffinityTerm(in, out, s)
}

func autoConvert_v1_WindowsSecurityContextOptions_To_core_WindowsSecurityContextOptions(in *v1.WindowsSecurityContextOptions, out *core.WindowsSecurityContextOptions, s conversion.Scope) error {
	out.GMSACredentialSpecName = (*string)(unsafe.Pointer(in.GMSACredentialSpecName))
	out.GMSACredentialSpec = (*string)(unsafe.Pointer(in.GMSACredentialSpec))
	out.RunAsUserName = (*string)(unsafe.Pointer(in.RunAsUserName))
	return nil
}

// Convert_v1_WindowsSecurityContextOptions_To_core_WindowsSecurityContextOptions is an autogenerated conversion function.",8089.0,37.0,430007.0,unsafe.Pointer,assignment,zz_generated.conversion.go,8109.0,431398.0,k8s.io/kubernetes/pkg/apis/core/v1,k8s.io/kubernetes,v1.18.0,rancher/rancher,cast-basic,efficiency
614,614,614,614,614,614,5368,v := (*unsafeReflectValue)(unsafe.Pointer(&rv)),"	v := (*unsafeReflectValue)(unsafe.Pointer(&rv))
	e.e.EncodeUint(uint64(*(*uint)(v.ptr)))
}

func (e *Encoder) kUint8(f *codecFnInfo, rv reflect.Value) {
	v := (*unsafeReflectValue)(unsafe.Pointer(&rv))
	e.e.EncodeUint(uint64(*(*uint8)(v.ptr)))
}

func (e *Encoder) kUint16(f *codecFnInfo, rv reflect.Value) {
	v := (*unsafeReflectValue)(unsafe.Pointer(&rv))",460.0,29.0,13143.0,unsafe.Pointer,assignment,helper_unsafe.go,745.0,23309.0,github.com/hashicorp/go-msgpack/codec,github.com/hashicorp/go-msgpack,v1.1.5,mattermost/mattermost-server,cast-struct,serialization
615,615,615,615,615,615,5369,func (type2 *UnsafeSliceType) UnsafeCap(ptr unsafe.Pointer) int {,"	objEFace := unpackEFace(obj)
	assertType(""SliceType.Cap argument 1"", type2.ptrRType, objEFace.rtype)
	return type2.UnsafeCap(objEFace.data)
}

func (type2 *UnsafeSliceType) UnsafeCap(ptr unsafe.Pointer) int {
	return (*sliceHeader)(ptr).Cap
}

func (type2 *UnsafeSliceType) Grow(obj interface{}, newLength int) {
	objEFace := unpackEFace(obj)",140.0,45.0,4376.0,unsafe.Pointer,parameter,unsafe_slice.go,177.0,5294.0,github.com/modern-go/reflect2,github.com/modern-go/reflect2,v1.0.1,kubernetes/kubernetes,cast-header,efficiency
616,616,616,616,616,616,5433,"_, _, errno := unix.Syscall(unix.SYS_IOCTL, file.Fd(), uintptr(unix.TUNSETIFF), uintptr(unsafe.Pointer(&localReq)))","				cleanupFds(fds)
				return err
			}

			fds = append(fds, file)
			_, _, errno := unix.Syscall(unix.SYS_IOCTL, file.Fd(), uintptr(unix.TUNSETIFF), uintptr(unsafe.Pointer(&localReq)))
			if errno != 0 {
				cleanupFds(fds)
				return fmt.Errorf(""Tuntap IOCTL TUNSETIFF failed [%d], errno %v"", i, errno)
			}
			// 1) we only care for the name of the first tap in the multi queue set",1066.0,92.0,31356.0,unsafe.Pointer,assignment,link_linux.go,2803.0,81535.0,github.com/vishvananda/netlink,github.com/vishvananda/netlink,v1.0.1-0.20190913165827-36d367fd76f9,weaveworks/scope,syscall,no-gc
617,617,617,617,617,617,5434,func (type2 *UnsafeMapType) UnsafeIndirect(ptr unsafe.Pointer) interface{} {,"	objEFace := unpackEFace(obj)
	assertType(""MapType.Indirect argument 1"", type2.ptrRType, objEFace.rtype)
	return type2.UnsafeIndirect(objEFace.data)
}

func (type2 *UnsafeMapType) UnsafeIndirect(ptr unsafe.Pointer) interface{} {
	return packEFace(type2.rtype, *(*unsafe.Pointer)(ptr))
}

func (type2 *UnsafeMapType) Key() Type {
	return type2.cfg.Type2(type2.Type.Key())",48.0,48.0,1118.0,unsafe.Pointer,parameter,unsafe_map.go,138.0,4213.0,github.com/modern-go/reflect2,github.com/modern-go/reflect2,v1.0.1,kubernetes/kubernetes,delegate,serialization
