,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,text,context,line_number,column,absolute_offset,match_type,context_type,file_name,file_loc,file_byte_size,package_import_path,module_path,module_version,project_name,label,label2
236,236,236,236,236,52655,_p0 = unsafe.Pointer(&iovs[0]),"// THIS FILE IS GENERATED BY THE COMMAND AT THE TOP; DO NOT EDIT

func preadv2(fd int, iovs []Iovec, offs_l uintptr, offs_h uintptr, flags int) (n int, err error) {
	var _p0 unsafe.Pointer
	if len(iovs) > 0 {
		_p0 = unsafe.Pointer(&iovs[0])
	} else {
		_p0 = unsafe.Pointer(&_zero)
	}
	r0, _, e1 := Syscall6(SYS_PREADV2, uintptr(fd), uintptr(_p0), uintptr(len(iovs)), uintptr(offs_l), uintptr(offs_h), uintptr(flags))
	n = int(r0)",1671.0,9.0,40941.0,unsafe.Pointer,assignment,zsyscall_linux_amd64.go,2560.0,63453.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20200122134326-e047566fdf82,rancher/rancher,syscall,no-gc
237,237,237,237,237,52663,gp._panic = (*_panic)(noescape(unsafe.Pointer(&p))),"	}

	var p _panic
	p.arg = e
	p.link = gp._panic
	gp._panic = (*_panic)(noescape(unsafe.Pointer(&p)))

	atomic.Xadd(&runningPanicDefers, 1)

	// By calculating getcallerpc/getcallersp here, we avoid scanning the
	// gopanic frame (stack scanning is slow...)",923.0,33.0,28774.0,unsafe.Pointer,assignment,panic.go,1422.0,43241.0,runtime,std,std,kubernetes/kubernetes,cast-struct,hide-escape
238,238,238,238,238,53006,"return Value{t, unsafe.Pointer(impl), flag(Func)}","	// makeFuncImpl contains a stack map for use by the runtime
	_, argLen, _, stack, _ := funcLayout(ftyp, nil)

	impl := &makeFuncImpl{code: code, stack: stack, argLen: argLen, ftyp: ftyp, fn: fn}

	return Value{t, unsafe.Pointer(impl), flag(Func)}
}

// makeFuncStub is an assembly function that is the code half of
// the function returned from MakeFunc. It expects a *callReflectFunc
// as its context register, and its job is to invoke callReflect(ctxt, frame)",67.0,18.0,2326.0,unsafe.Pointer,assignment,makefunc.go,138.0,5060.0,reflect,std,std,kubernetes/kubernetes,cast-pointer,types
239,239,239,239,239,53351,"racefree(unsafe.Pointer(x), size)","				}
				if debug.clobberfree != 0 {
					clobberfree(unsafe.Pointer(x), size)
				}
				if raceenabled {
					racefree(unsafe.Pointer(x), size)
				}
				if msanenabled {
					msanfree(unsafe.Pointer(x), size)
				}
			}",308.0,15.0,9838.0,unsafe.Pointer,call,mgcsweep.go,459.0,15150.0,runtime,std,std,kubernetes/kubernetes,delegate,ffi
240,240,240,240,240,53697,"func typehash(t *_type, p unsafe.Pointer, h uintptr) uintptr {","// is slower but more general and is used for hashing interface types
// (called from interhash or nilinterhash, above) or for hashing in
// maps generated by reflect.MapOf (reflect_typehash, below).
// Note: this function must match the compiler generated
// functions exactly. See issue 37716.
func typehash(t *_type, p unsafe.Pointer, h uintptr) uintptr {
	if t.tflag&tflagRegularMemory != 0 {
		// Handle ptr sizes specially, see issue 37086.
		switch t.size {
		case 4:
			return memhash32(p, h)",163.0,27.0,4246.0,unsafe.Pointer,parameter,alg.go,389.0,10428.0,runtime,std,std,kubernetes/kubernetes,delegate,types
241,241,241,241,241,54040,fh := (*fileHandle)(unsafe.Pointer(&buf[0])),"	// only be 32 bytes.
	size := uint32(32 + unsafe.Sizeof(fileHandle{}))
	didResize := false
	for {
		buf := make([]byte, size)
		fh := (*fileHandle)(unsafe.Pointer(&buf[0]))
		fh.Bytes = size - uint32(unsafe.Sizeof(fileHandle{}))
		err = nameToHandleAt(dirfd, path, fh, &mid, flags)
		if err == EOVERFLOW {
			if didResize {
				// We shouldn't need to resize more than once",1833.0,23.0,56321.0,unsafe.Pointer,assignment,syscall_linux.go,1973.0,58748.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20191120155948-bd437916bb0e,rook/rook,cast-bytes,serialization
242,242,242,242,242,54043,"_, _, e1 := Syscall(SYS_NANOSLEEP, uintptr(unsafe.Pointer(time)), uintptr(unsafe.Pointer(leftover)), 0)","}

// THIS FILE IS GENERATED BY THE COMMAND AT THE TOP; DO NOT EDIT

func Nanosleep(time *Timespec, leftover *Timespec) (err error) {
	_, _, e1 := Syscall(SYS_NANOSLEEP, uintptr(unsafe.Pointer(time)), uintptr(unsafe.Pointer(leftover)), 0)
	if e1 != 0 {
		err = errnoErr(e1)
	}
	return
}",1137.0,45.0,27566.0,unsafe.Pointer,assignment,zsyscall_linux.go,1856.0,45337.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20200515095857-1151b9dac4a9,mattermost/mattermost-server,syscall,no-gc
243,243,243,243,243,54058,"_, _, e1 := Syscall(SYS_USTAT, uintptr(dev), uintptr(unsafe.Pointer(ubuf)), 0)","}

// THIS FILE IS GENERATED BY THE COMMAND AT THE TOP; DO NOT EDIT

func Ustat(dev int, ubuf *Ustat_t) (err error) {
	_, _, e1 := Syscall(SYS_USTAT, uintptr(dev), uintptr(unsafe.Pointer(ubuf)), 0)
	if e1 != 0 {
		err = errnoErr(e1)
	}
	return
}",2272.0,55.0,55521.0,unsafe.Pointer,assignment,zsyscall_linux_amd64.go,2558.0,63399.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20200106162015-b016eb3dc98e,elastic/beats,syscall,no-gc
244,244,244,244,244,54059,var disableSplice unsafe.Pointer,"func splice(out int, in int, max int, flags int) (int, error) {
	n, err := syscall.Splice(in, nil, out, nil, max, flags)
	return int(n), err
}

var disableSplice unsafe.Pointer

// newTempPipe sets up a temporary pipe for a splice operation.
func newTempPipe() (prfd, pwfd int, sc string, err error) {
	p := (*bool)(atomic.LoadPointer(&disableSplice))
	if p != nil && *p {",149.0,19.0,4549.0,unsafe.Pointer,variable,splice_linux.go,191.0,5792.0,internal/poll,std,std,kubernetes/kubernetes,definition,layout
245,245,245,245,245,54402,prototype := *(**funcType)(unsafe.Pointer(&ifunc)),"		panic(""reflect.FuncOf: last arg of variadic func must be slice"")
	}

	// Make a func type.
	var ifunc interface{} = (func())(nil)
	prototype := *(**funcType)(unsafe.Pointer(&ifunc))
	n := len(in) + len(out)

	var ft *funcType
	var args []*rtype
	switch {",1939.0,29.0,54501.0,unsafe.Pointer,assignment,type.go,3120.0,86902.0,reflect,std,std,kubernetes/kubernetes,cast-struct,types
246,246,246,246,246,54745,*(*uintptr)(unsafe.Pointer(uintptr(123))) = 2,"		// an M. Instead of hanging, just crash.
		// Cannot call split-stack function as there is no G.
		s := stringStructOf(&badginsignalMsg)
		write(2, s.str, int32(s.len))
		exit(2)
		*(*uintptr)(unsafe.Pointer(uintptr(123))) = 2
	}
	needm(0)
	if !sigsend(uint32(sig)) {
		// A foreign thread received the signal sig, and the
		// Go code does not want to handle it.",906.0,15.0,27675.0,unsafe.Pointer,assignment,signal_unix.go,1182.0,36808.0,runtime,std,std,kubernetes/kubernetes,memory-access,ffi
247,247,247,247,247,55088,"hash := t.hasher(noescape(unsafe.Pointer(&key)), uintptr(h.hash0))","		racewritepc(unsafe.Pointer(h), callerpc, funcPC(mapassign_fast32))
	}
	if h.flags&hashWriting != 0 {
		throw(""concurrent map writes"")
	}
	hash := t.hasher(noescape(unsafe.Pointer(&key)), uintptr(h.hash0))

	// Set hashWriting after calling t.hasher for consistency with mapassign.
	h.flags ^= hashWriting

	if h.buckets == nil {",103.0,28.0,2955.0,unsafe.Pointer,assignment,map_fast32.go,452.0,12474.0,runtime,std,std,kubernetes/kubernetes,delegate,hide-escape
248,248,248,248,248,55431,_p0 = unsafe.Pointer(&_zero),"func Pread(fd int, p []byte, offset int64) (n int, err error) {
	var _p0 unsafe.Pointer
	if len(p) > 0 {
		_p0 = unsafe.Pointer(&p[0])
	} else {
		_p0 = unsafe.Pointer(&_zero)
	}
	r0, _, e1 := Syscall6(SYS_PREAD64, uintptr(fd), uintptr(_p0), uintptr(len(p)), uintptr(offset), 0, 0)
	n = int(r0)
	if e1 != 0 {
		err = errnoErr(e1)",264.0,9.0,6314.0,unsafe.Pointer,assignment,zsyscall_linux_amd64.go,745.0,19148.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20200515095857-1151b9dac4a9,mattermost/mattermost-server,syscall,no-gc
249,249,249,249,249,55438,return **(**uintptr)(unsafe.Pointer(&f)),"			// identify a single function uniquely. All method expressions
			// created via reflect have the same underlying code pointer,
			// so their Pointers are equal. The function used here must
			// match the one used in makeMethodValue.
			f := methodValueCall
			return **(**uintptr)(unsafe.Pointer(&f))
		}
		p := v.pointer()
		// Non-nil func value points at data block.
		// First word of data block is actual code.
		if p != nil {",1444.0,25.0,44284.0,unsafe.Pointer,assignment,value.go,2788.0,81958.0,reflect,std,std,kubernetes/kubernetes,cast-pointer,types
250,250,250,250,250,55784,var _p0 unsafe.Pointer,"}

// THIS FILE IS GENERATED BY THE COMMAND AT THE TOP; DO NOT EDIT

func Mlock(b []byte) (err error) {
	var _p0 unsafe.Pointer
	if len(b) > 0 {
		_p0 = unsafe.Pointer(&b[0])
	} else {
		_p0 = unsafe.Pointer(&_zero)
	}",1745.0,10.0,42757.0,unsafe.Pointer,variable,zsyscall_linux_amd64.go,2558.0,63399.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20200106162015-b016eb3dc98e,elastic/beats,syscall,no-gc
251,251,251,251,251,55799,"r0, _, e1 := Syscall6(SYS_KEYCTL, uintptr(cmd), uintptr(arg2), uintptr(unsafe.Pointer(_p0)), uintptr(unsafe.Pointer(_p1)), uintptr(arg5), 0)","	var _p1 *byte
	_p1, err = BytePtrFromString(arg4)
	if err != nil {
		return
	}
	r0, _, e1 := Syscall6(SYS_KEYCTL, uintptr(cmd), uintptr(arg2), uintptr(unsafe.Pointer(_p0)), uintptr(unsafe.Pointer(_p1)), uintptr(arg5), 0)
	ret = int(r0)
	if e1 != 0 {
		err = errnoErr(e1)
	}
	return",252.0,73.0,6317.0,unsafe.Pointer,assignment,zsyscall_linux.go,1825.0,44421.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20200420163511-1957bb5e6d1f,cilium/cilium,syscall,no-gc
252,252,252,252,252,55814,"_, _, e1 := Syscall(SYS_PIVOT_ROOT, uintptr(unsafe.Pointer(_p0)), uintptr(unsafe.Pointer(_p1)), 0)","	var _p1 *byte
	_p1, err = BytePtrFromString(putold)
	if err != nil {
		return
	}
	_, _, e1 := Syscall(SYS_PIVOT_ROOT, uintptr(unsafe.Pointer(_p0)), uintptr(unsafe.Pointer(_p1)), 0)
	if e1 != 0 {
		err = errnoErr(e1)
	}
	return
}",1202.0,46.0,29405.0,unsafe.Pointer,assignment,zsyscall_linux_amd64.go,2467.0,61019.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20191120155948-bd437916bb0e,rook/rook,syscall,no-gc
253,253,253,253,253,55827,var _p0 unsafe.Pointer,"}

// THIS FILE IS GENERATED BY THE COMMAND AT THE TOP; DO NOT EDIT

func Munlock(b []byte) (err error) {
	var _p0 unsafe.Pointer
	if len(b) > 0 {
		_p0 = unsafe.Pointer(&b[0])
	} else {
		_p0 = unsafe.Pointer(&_zero)
	}",1753.0,10.0,42604.0,unsafe.Pointer,variable,zsyscall_linux.go,1825.0,44421.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20200420163511-1957bb5e6d1f,cilium/cilium,syscall,no-gc
254,254,254,254,254,55839,"return setsockopt(fd, level, opt, unsafe.Pointer(tp), unsafe.Sizeof(*tp))","	}
	return setsockopt(fd, level, opt, p, uintptr(len(filter)*SizeofCanFilter))
}

func SetsockoptTpacketReq(fd, level, opt int, tp *TpacketReq) error {
	return setsockopt(fd, level, opt, unsafe.Pointer(tp), unsafe.Sizeof(*tp))
}

func SetsockoptTpacketReq3(fd, level, opt int, tp *TpacketReq3) error {
	return setsockopt(fd, level, opt, unsafe.Pointer(tp), unsafe.Sizeof(*tp))
}",1111.0,36.0,31530.0,unsafe.Pointer,assignment,syscall_linux.go,2124.0,63149.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20200122134326-e047566fdf82,rancher/rancher,delegate,ffi
255,255,255,255,255,55845,_p0 = unsafe.Pointer(&_zero),"func Getdents(fd int, buf []byte) (n int, err error) {
	var _p0 unsafe.Pointer
	if len(buf) > 0 {
		_p0 = unsafe.Pointer(&buf[0])
	} else {
		_p0 = unsafe.Pointer(&_zero)
	}
	r0, _, e1 := Syscall(SYS_GETDENTS64, uintptr(fd), uintptr(_p0), uintptr(len(buf)))
	n = int(r0)
	if e1 != 0 {
		err = errnoErr(e1)",787.0,9.0,19626.0,unsafe.Pointer,assignment,zsyscall_linux_amd64.go,2558.0,63399.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20200106162015-b016eb3dc98e,elastic/beats,syscall,no-gc
256,256,256,256,256,55851,var _p2 unsafe.Pointer,"	var _p1 *byte
	_p1, err = BytePtrFromString(attr)
	if err != nil {
		return
	}
	var _p2 unsafe.Pointer
	if len(data) > 0 {
		_p2 = unsafe.Pointer(&data[0])
	} else {
		_p2 = unsafe.Pointer(&_zero)
	}",1098.0,10.0,26737.0,unsafe.Pointer,variable,zsyscall_linux_amd64.go,2558.0,63399.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20200106162015-b016eb3dc98e,elastic/beats,syscall,no-gc
257,257,257,257,257,55852,h := (*Cmsghdr)(unsafe.Pointer(&b[0])),"// UnixRights encodes a set of open file descriptors into a socket
// control message for sending to another process.
func UnixRights(fds ...int) []byte {
	datalen := len(fds) * 4
	b := make([]byte, CmsgSpace(datalen))
	h := (*Cmsghdr)(unsafe.Pointer(&b[0]))
	h.Level = SOL_SOCKET
	h.Type = SCM_RIGHTS
	h.SetLen(CmsgLen(datalen))
	for i, fd := range fds {
		*(*int32)(h.data(4 * uintptr(i))) = int32(fd)",67.0,18.0,1959.0,unsafe.Pointer,assignment,sockcmsg_unix.go,92.0,2619.0,syscall,std,std,kubernetes/kubernetes,cast-struct,serialization
258,258,258,258,258,56195,"_, _, errno := Syscall(fcntl64Syscall, fd, uintptr(cmd), uintptr(unsafe.Pointer(lk)))","// systems by flock_linux_32bit.go to be SYS_FCNTL64.
var fcntl64Syscall uintptr = SYS_FCNTL

// FcntlFlock performs a fcntl syscall for the F_GETLK, F_SETLK or F_SETLKW command.
func FcntlFlock(fd uintptr, cmd int, lk *Flock_t) error {
	_, _, errno := Syscall(fcntl64Syscall, fd, uintptr(cmd), uintptr(unsafe.Pointer(lk)))
	if errno == 0 {
		return nil
	}
	return errno
}",17.0,67.0,621.0,unsafe.Pointer,assignment,flock.go,22.0,691.0,syscall,std,std,kubernetes/kubernetes,syscall,no-gc
259,259,259,259,259,56539,var _p0 unsafe.Pointer,"}

// THIS FILE IS GENERATED BY THE COMMAND AT THE TOP; DO NOT EDIT

func Getcwd(buf []byte) (n int, err error) {
	var _p0 unsafe.Pointer
	if len(buf) > 0 {
		_p0 = unsafe.Pointer(&buf[0])
	} else {
		_p0 = unsafe.Pointer(&_zero)
	}",183.0,10.0,4670.0,unsafe.Pointer,variable,zsyscall_linux_amd64.go,2560.0,63453.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20200122134326-e047566fdf82,rancher/rancher,syscall,no-gc
260,260,260,260,260,56547,bytes := (*[len(pp.Path)]byte)(unsafe.Pointer(&pp.Path[0]))[0:n],"		// everyone uses this convention.
		n := 0
		for n < len(pp.Path) && pp.Path[n] != 0 {
			n++
		}
		bytes := (*[len(pp.Path)]byte)(unsafe.Pointer(&pp.Path[0]))[0:n]
		sa.Name = string(bytes)
		return sa, nil

	case AF_INET:
		pp := (*RawSockaddrInet4)(unsafe.Pointer(rsa))",487.0,34.0,11913.0,unsafe.Pointer,assignment,syscall_linux.go,997.0,26679.0,syscall,std,std,kubernetes/kubernetes,cast-bytes,serialization
261,261,261,261,261,56892,raceReleaseMerge(unsafe.Pointer(&ioSync)),"}

func Pwritev2(fd int, iovs [][]byte, offset int64, flags int) (n int, err error) {
	iovecs := bytes2iovec(iovs)
	if raceenabled {
		raceReleaseMerge(unsafe.Pointer(&ioSync))
	}
	lo, hi := offs2lohi(offset)
	n, err = pwritev2(fd, iovecs, lo, hi, flags)
	writevRacedetect(iovecs, n)
	return n, err",1797.0,20.0,55860.0,unsafe.Pointer,call,syscall_linux.go,2124.0,63149.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20200122134326-e047566fdf82,rancher/rancher,delegate,ffi
262,262,262,262,262,56899,_p0 = unsafe.Pointer(&_zero),"func Pwrite(fd int, p []byte, offset int64) (n int, err error) {
	var _p0 unsafe.Pointer
	if len(p) > 0 {
		_p0 = unsafe.Pointer(&p[0])
	} else {
		_p0 = unsafe.Pointer(&_zero)
	}
	r0, _, e1 := Syscall6(SYS_PWRITE64, uintptr(fd), uintptr(_p0), uintptr(len(p)), uintptr(offset), 0, 0)
	n = int(r0)
	if e1 != 0 {
		err = errnoErr(e1)",1226.0,9.0,28535.0,unsafe.Pointer,assignment,zsyscall_linux_amd64.go,1715.0,41639.0,syscall,std,std,kubernetes/kubernetes,syscall,no-gc
263,263,263,263,263,57242,return *(*unsafe.Pointer)(v.ptr),"func (v Value) pointer() unsafe.Pointer {
	if v.typ.size != ptrSize || !v.typ.pointers() {
		panic(""can't call pointer on a non-pointer Value"")
	}
	if v.flag&flagIndir != 0 {
		return *(*unsafe.Pointer)(v.ptr)
	}
	return v.ptr
}

// packEface converts v to the empty interface.",96.0,13.0,3331.0,unsafe.Pointer,assignment,value.go,486.0,14113.0,internal/reflectlite,std,std,kubernetes/kubernetes,cast-pointer,types
264,264,264,264,264,57585,v := unsafe.Pointer(f.chunk),"	if uintptr(f.nchunk) < f.size {
		f.chunk = uintptr(persistentalloc(_FixAllocChunk, 0, f.stat))
		f.nchunk = _FixAllocChunk
	}

	v := unsafe.Pointer(f.chunk)
	if f.first != nil {
		f.first(f.arg, v)
	}
	f.chunk = f.chunk + f.size
	f.nchunk -= uint32(f.size)",84.0,7.0,2519.0,unsafe.Pointer,assignment,mfixalloc.go,99.0,2787.0,runtime,std,std,kubernetes/kubernetes,delegate,layout
265,265,265,265,265,57930,argp := (*[100]uintptr)(unsafe.Pointer(frame.argp)),"				file, line := funcline(f, tracepc)
				if name == ""runtime.gopanic"" {
					name = ""panic""
				}
				print(name, ""("")
				argp := (*[100]uintptr)(unsafe.Pointer(frame.argp))
				for i := uintptr(0); i < frame.arglen/sys.PtrSize; i++ {
					if i >= 10 {
						print("", ..."")
						break
					}",439.0,29.0,15712.0,unsafe.Pointer,assignment,traceback.go,1340.0,45165.0,runtime,std,std,kubernetes/kubernetes,cast-struct,layout
266,266,266,266,266,58273,"atomic.StorepNoWB(noescape(unsafe.Pointer(&wg)), nil) // full memory barrier between stores to rd/wd and load of rg/wg in netpollunblock","		}
	}
	// If we set the new deadline in the past, unblock currently pending IO if any.
	var rg, wg *g
	if pd.rd < 0 || pd.wd < 0 {
		atomic.StorepNoWB(noescape(unsafe.Pointer(&wg)), nil) // full memory barrier between stores to rd/wd and load of rg/wg in netpollunblock
		if pd.rd < 0 {
			rg = netpollunblock(pd, 'r', false)
		}
		if pd.wd < 0 {
			wg = netpollunblock(pd, 'w', false)",289.0,30.0,8678.0,unsafe.Pointer,call,netpoll.go,531.0,14809.0,runtime,std,std,kubernetes/kubernetes,delegate,atomic
267,267,267,267,267,58616,dumpint(uint64(uintptr(unsafe.Pointer(mp)))),"}

func dumpms() {
	for mp := allm; mp != nil; mp = mp.alllink {
		dumpint(tagOSThread)
		dumpint(uint64(uintptr(unsafe.Pointer(mp))))
		dumpint(uint64(mp.id))
		dumpint(mp.procid)
	}
}
",536.0,26.0,13293.0,unsafe.Pointer,call,heapdump.go,725.0,17514.0,runtime,std,std,kubernetes/kubernetes,cast-basic,layout
268,268,268,268,268,58959,"return utimes(path, (*[2]Timeval)(unsafe.Pointer(&tv[0])))","	ts[1] = NsecToTimespec(TimevalToNsec(tv[1]))
	err := utimensat(AT_FDCWD, path, (*[2]Timespec)(unsafe.Pointer(&ts[0])), 0)
	if err != ENOSYS {
		return err
	}
	return utimes(path, (*[2]Timeval)(unsafe.Pointer(&tv[0])))
}

//sys	utimensat(dirfd int, path string, times *[2]Timespec, flags int) (err error)

func UtimesNano(path string, ts []Timespec) error {",189.0,36.0,5511.0,unsafe.Pointer,assignment,syscall_linux.go,2202.0,65304.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20200515095857-1151b9dac4a9,mattermost/mattermost-server,cast-struct,efficiency
269,269,269,269,269,58973,"err = ptrace(peekReq, pid, addr+uintptr(n), uintptr(unsafe.Pointer(&buf[0])))","	}

	// Trailing edge.
	if len(data) > 0 {
		var buf [SizeofPtr]byte
		err = ptrace(peekReq, pid, addr+uintptr(n), uintptr(unsafe.Pointer(&buf[0])))
		if err != nil {
			return n, err
		}
		copy(buf[0:], data)
		word := *((*uintptr)(unsafe.Pointer(&buf[0])))",1506.0,55.0,44227.0,unsafe.Pointer,assignment,syscall_linux.go,2191.0,64817.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20200420163511-1957bb5e6d1f,cilium/cilium,pointer-arithmetic,ffi
270,270,270,270,270,58980,*(*unsafe.Pointer)(dst.k) = *(*unsafe.Pointer)(k),"
				// Copy key.
				if t.key.ptrdata != 0 && writeBarrier.enabled {
					if sys.PtrSize == 8 {
						// Write with a write barrier.
						*(*unsafe.Pointer)(dst.k) = *(*unsafe.Pointer)(k)
					} else {
						// There are three ways to squeeze at least one 32 bit pointer into 64 bits.
						// Give up and call typedmemmove.
						typedmemmove(t.key, dst.k, k)
					}",424.0,10.0,11576.0,unsafe.Pointer,assignment,map_fast64.go,458.0,12663.0,runtime,std,std,kubernetes/kubernetes,memory-access,efficiency
271,271,271,271,271,59666,"n := write(netpollBreakWr, unsafe.Pointer(&b), 1)","
// netpollBreak interrupts an epollwait.
func netpollBreak() {
	for {
		var b byte
		n := write(netpollBreakWr, unsafe.Pointer(&b), 1)
		if n == 1 {
			break
		}
		if n == -_EINTR {
			continue",79.0,30.0,1919.0,unsafe.Pointer,assignment,netpoll_epoll.go,171.0,4097.0,runtime,std,std,kubernetes/kubernetes,delegate,ffi
272,272,272,272,272,60009,v := (*structType)(unsafe.Pointer(V)),"	case Ptr, Slice:
		return haveIdenticalType(T.Elem(), V.Elem(), cmpTags)

	case Struct:
		t := (*structType)(unsafe.Pointer(T))
		v := (*structType)(unsafe.Pointer(V))
		if len(t.fields) != len(v.fields) {
			return false
		}
		if t.pkgPath.name() != v.pkgPath.name() {
			return false",1654.0,22.0,46541.0,unsafe.Pointer,assignment,type.go,3120.0,86902.0,reflect,std,std,kubernetes/kubernetes,cast-struct,types
273,273,273,273,273,60352,"sysFree(unsafe.Pointer(p), pAligned-p, nil)","		// Success.
		return p2, size
	default:
		// Trim off the unaligned parts.
		pAligned := alignUp(p, align)
		sysFree(unsafe.Pointer(p), pAligned-p, nil)
		end := pAligned + size
		endLen := (p + size + align) - end
		if endLen > 0 {
			sysFree(unsafe.Pointer(end), endLen, nil)
		}",816.0,11.0,31636.0,unsafe.Pointer,call,malloc.go,1422.0,49481.0,runtime,std,std,kubernetes/kubernetes,pointer-arithmetic,ffi
274,274,274,274,274,60696,var _p0 unsafe.Pointer,"}

// THIS FILE IS GENERATED BY THE COMMAND AT THE TOP; DO NOT EDIT

func Getrandom(buf []byte, flags int) (n int, err error) {
	var _p0 unsafe.Pointer
	if len(buf) > 0 {
		_p0 = unsafe.Pointer(&buf[0])
	} else {
		_p0 = unsafe.Pointer(&_zero)
	}",838.0,10.0,20769.0,unsafe.Pointer,variable,zsyscall_linux_amd64.go,2560.0,63453.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20200122134326-e047566fdf82,rancher/rancher,syscall,no-gc
